"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"com.apple.Safar","1","0","35284238336","7553024","0","0","/System/Volumes/Preboot/Cryptexes/App/usr/libexec/com.apple.Safari.History","",,,"1.4306899",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3008","0",,"False","15/06/2023 8:58:18 PM",,"793",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35284238336","924499968","False",,,,"7553024","7553024",,"System.Diagnostics.ProcessModule (com.apple.Safari.History)","0","","True","com.apple.Safar","00:00:00.9608934","00:00:01.4306899","00:00:00.4697964",,
"com.apple.Safar","1730","0","35121283072","16461824","0","0","/System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/XPCServices/com.apple.Safari.SandboxBroker.xpc/Contents/MacOS/com.apple.Safari.SandboxBroker","",,,"2.0188053",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6212","0",,"False","15/06/2023 8:58:25 PM",,"1730",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1730",,"System.Diagnostics.ProcessThreadCollection","0","35121283072","761544704","False",,,,"16461824","16461824",,"System.Diagnostics.ProcessModule (com.apple.Safari.SandboxBroker)","0","","True","com.apple.Safar","00:00:01.3100170","00:00:02.0188053","00:00:00.7087882",,
"com.apple.Safar","1","0","34695278592","37617664","0","0","/System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/Versions/A/com.apple.Safari.SafeBrowsing.Service","",,,"107.887299",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2980","0",,"False","15/06/2023 8:58:26 PM",,"1774",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34695278592","335540224","False",,,,"37617664","37617664",,"System.Diagnostics.ProcessModule (com.apple.Safari.SafeBrowsing.Service)","0","","True","com.apple.Safar","00:00:25.0325742","00:01:47.8872990","00:01:22.8547248",,
"com.apple.Safar","25921","0","34623680512","12861440","0","0","/System/Volumes/Preboot/Cryptexes/OS/System/Library/Frameworks/SafariServices.framework/Versions/A/XPCServices/com.apple.SafariServices.xpc/Contents/MacOS/com.apple.SafariServices","",,,"0.0672954",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7764","0",,"False","18/06/2023 10:03:59 AM",,"25921",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"25921",,"System.Diagnostics.ProcessThreadCollection","0","34623680512","263942144","False",,,,"12861440","12861440",,"System.Diagnostics.ProcessModule (com.apple.SafariServices)","0","","True","com.apple.Safar","00:00:00.0304000","00:00:00.0672954","00:00:00.0368953",,
"com.apple.sbd","1","0","34648711168","8388608","0","0","/System/Library/PrivateFrameworks/CloudServices.framework/Helpers/com.apple.sbd","",,,"3.6105983",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","780","0",,"False","15/06/2023 8:58:10 PM",,"584",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34648711168","288972800","False",,,,"8388608","8388608",,"System.Diagnostics.ProcessModule (com.apple.sbd)","0","","True","com.apple.sbd","00:00:02.1848768","00:00:03.6105983","00:00:01.4257214",,
"com.apple.siri-","1","0","34609152000","4202496","0","0","/System/Library/PrivateFrameworks/DistributedEvaluation.framework/Versions/A/XPCServices/com.apple.siri-distributed-evaluation.xpc/Contents/MacOS/com.apple.siri-distributed-evaluation","",,,"0.1698856",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5676","0",,"False","15/06/2023 9:00:40 PM",,"3373",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34609152000","249413632","False",,,,"4202496","4202496",,"System.Diagnostics.ProcessModule (com.apple.siri-distributed-evaluation)","0","","True","com.apple.siri-","00:00:00.0959415","00:00:00.1698856","00:00:00.0739441",,
"com.apple.siri.","708","0","34640760832","6680576","0","0","/System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech","",,,"5.8697491",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7728","0",,"False","15/06/2023 8:58:14 PM",,"708",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"708",,"System.Diagnostics.ProcessThreadCollection","0","34640760832","281022464","False",,,,"6680576","6680576",,"System.Diagnostics.ProcessModule (com.apple.siri.embeddedspeech)","0","","True","com.apple.siri.","00:00:01.5480601","00:00:05.8697491","00:00:04.3216889",,
"com.apple.siri.","870","0","34676699136","7856128","0","0","/System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech","",,,"2.3567623",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7620","0",,"False","15/06/2023 8:58:21 PM",,"870",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"870",,"System.Diagnostics.ProcessThreadCollection","0","34676699136","316960768","False",,,,"7856128","7856128",,"System.Diagnostics.ProcessModule (com.apple.siri.embeddedspeech)","0","","True","com.apple.siri.","00:00:01.5619438","00:00:02.3567623","00:00:00.7948184",,
"com.apple.tonel","1","0","34574499840","1638400","0","0","/System/Library/PrivateFrameworks/ToneLibrary.framework/Versions/A/XPCServices/com.apple.tonelibraryd.xpc/Contents/MacOS/com.apple.tonelibraryd","",,,"0.0302747",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4144","0",,"False","17/06/2023 1:30:00 PM",,"51294",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34574499840","214761472","False",,,,"1638400","1638400",,"System.Diagnostics.ProcessModule (com.apple.tonelibraryd)","0","","True","com.apple.tonel","00:00:00.0221930","00:00:00.0302747","00:00:00.0080817",,
"com.apple.WebKi","826","0","39207030784","14442496","0","0","/System/Volumes/Preboot/Cryptexes/Incoming/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking","",,,"292.2588124",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3056","0",,"False","15/06/2023 8:58:19 PM",,"826",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"826",,"System.Diagnostics.ProcessThreadCollection","0","39207030784","552325120","False",,,,"14442496","14442496",,"System.Diagnostics.ProcessModule (com.apple.WebKit.Networking)","0","","True","com.apple.WebKi","00:02:06.0074953","00:04:52.2588124","00:02:46.2513171",,
"com.apple.WebKi","907","0","129047031808","293224448","0","0","/System/Volumes/Preboot/Cryptexes/Incoming/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent","",,,"8548.7970588",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2592","0",,"False","15/06/2023 8:58:22 PM",,"907",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"907",,"System.Diagnostics.ProcessThreadCollection","0","129047031808","198012928","False",,,,"293224448","293224448",,"System.Diagnostics.ProcessModule (com.apple.WebKit.WebContent)","0","","True","com.apple.WebKi","00:12:34.3896140","02:22:28.7970588","02:09:54.4074447",,
"com.apple.WebKi","1743","0","143364050944","19759104","0","0","/System/Volumes/Preboot/Cryptexes/Incoming/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent","",,,"1.5893184",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1604","0",,"False","15/06/2023 8:58:25 PM",,"1743",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1743",,"System.Diagnostics.ProcessThreadCollection","0","143364050944","1630130176","False",,,,"19759104","19759104",,"System.Diagnostics.ProcessModule (com.apple.WebKit.WebContent)","0","","True","com.apple.WebKi","00:00:00.9216137","00:00:01.5893184","00:00:00.6677047",,
"com.apple.WebKi","2024","0","129443545088","64647168","0","0","/System/Volumes/Preboot/Cryptexes/Incoming/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent","",,,"285.3601294",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4308","0",,"False","15/06/2023 8:58:29 PM",,"2024",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2024",,"System.Diagnostics.ProcessThreadCollection","0","129443545088","594526208","False",,,,"64647168","64647168",,"System.Diagnostics.ProcessModule (com.apple.WebKit.WebContent)","0","","True","com.apple.WebKi","00:01:09.3910322","00:04:45.3601294","00:03:35.9690972",,
"com.apple.WebKi","2048","0","39296749568","13787136","0","0","/System/Volumes/Preboot/Cryptexes/Incoming/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU","",,,"2996.3958461",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4200","0",,"False","15/06/2023 8:58:31 PM",,"2048",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"2048",,"System.Diagnostics.ProcessThreadCollection","0","39296749568","642043904","False",,,,"13787136","13787136",,"System.Diagnostics.ProcessModule (com.apple.WebKit.GPU)","0","","True","com.apple.WebKi","00:20:36.8496736","00:49:56.3958461","00:29:19.5461725",,
"com.apple.WebKi","4933","0","143262208000","18591744","0","0","/System/Volumes/Preboot/Cryptexes/Incoming/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent","",,,"0.3717111",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6804","0",,"False","17/06/2023 9:34:52 PM",,"4933",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"4933",,"System.Diagnostics.ProcessThreadCollection","0","143262208000","1528287232","False",,,,"18591744","18591744",,"System.Diagnostics.ProcessModule (com.apple.WebKit.WebContent)","0","","True","com.apple.WebKi","00:00:00.2439294","00:00:00.3717111","00:00:00.1277816",,
"com.apple.WebKi","59099","0","39176953856","7020544","0","0","/System/Volumes/Preboot/Cryptexes/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking","",,,"1.6712183",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7716","0",,"False","16/06/2023 12:45:41 PM",,"59099",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"59099",,"System.Diagnostics.ProcessThreadCollection","0","39176953856","522248192","False",,,,"7020544","7020544",,"System.Diagnostics.ProcessModule (com.apple.WebKit.Networking)","0","","True","com.apple.WebKi","00:00:01.1367264","00:00:01.6712183","00:00:00.5344918",,
"com.apple.WebKi","59100","0","143591534592","45371392","0","0","/System/Volumes/Preboot/Cryptexes/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent","",,,"76.2326125",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5032","0",,"False","16/06/2023 12:45:41 PM",,"59100",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"59100",,"System.Diagnostics.ProcessThreadCollection","0","143591534592","1857613824","False",,,,"45371392","45371392",,"System.Diagnostics.ProcessModule (com.apple.WebKit.WebContent)","0","","True","com.apple.WebKi","00:00:31.2359002","00:01:16.2326125","00:00:44.9967123",,
"com.apple.WebKi","59101","0","143574814720","49123328","0","0","/System/Volumes/Preboot/Cryptexes/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent","",,,"168.0459023",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4652","0",,"False","16/06/2023 12:45:41 PM",,"59101",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"59101",,"System.Diagnostics.ProcessThreadCollection","0","143574814720","1840893952","False",,,,"49123328","49123328",,"System.Diagnostics.ProcessModule (com.apple.WebKit.WebContent)","0","","True","com.apple.WebKi","00:00:41.6223349","00:02:48.0459023","00:02:06.4235673",,
"com.apple.WebKi","59102","0","126307172352","11485184","0","0","/System/Volumes/Preboot/Cryptexes/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent","",,,"10.2536967",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3272","0",,"False","16/06/2023 12:45:41 PM",,"59102",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"59102",,"System.Diagnostics.ProcessThreadCollection","0","126307172352","1753120768","False",,,,"11485184","11485184",,"System.Diagnostics.ProcessModule (com.apple.WebKit.WebContent)","0","","True","com.apple.WebKi","00:00:06.6802816","00:00:10.2536967","00:00:03.5734151",,
"com.apple.WebKi","59103","0","126337531904","11177984","0","0","/System/Volumes/Preboot/Cryptexes/OS/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent","",,,"5.0245943",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2308","0",,"False","16/06/2023 12:45:41 PM",,"59103",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"59103",,"System.Diagnostics.ProcessThreadCollection","0","126337531904","1783480320","False",,,,"11177984","11177984",,"System.Diagnostics.ProcessModule (com.apple.WebKit.WebContent)","0","","True","com.apple.WebKi","00:00:02.5502941","00:00:05.0245943","00:00:02.4743002",,
"CommCenter","1","0","34653392896","14684160","0","0","/System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter","",,,"11.918598",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5816","0",,"False","15/06/2023 8:58:10 PM",,"610",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34653392896","293654528","False",,,,"14684160","14684160",,"System.Diagnostics.ProcessModule (CommCenter)","0","","True","CommCenter","00:00:05.9351261","00:00:11.9185980","00:00:05.9834718",,
"commerce","1","0","34656501760","13217792","0","0","/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce","",,,"5.1874087",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4816","0",,"False","15/06/2023 8:58:16 PM",,"766",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34656501760","296763392","False",,,,"13217792","13217792",,"System.Diagnostics.ProcessModule (commerce)","0","","True","commerce","00:00:02.7400598","00:00:05.1874087","00:00:02.4473489",,
"contactsd","1","0","34778492928","38502400","0","0","/System/Library/Frameworks/Contacts.framework/Support/contactsd","",,,"42715.9007528",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6408","0",,"False","15/06/2023 8:58:11 PM",,"647",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34778492928","418754560","False",,,,"38502400","38502400",,"System.Diagnostics.ProcessModule (contactsd)","0","","True","contactsd","02:41:11.9264758","11:51:55.9007528","09:10:43.9742769",,
"contactsdonatio","1","0","34659815424","15179776","0","0","/System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent","",,,"238.4224089",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5076","0",,"False","16/06/2023 4:56:10 AM",,"35454",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34659815424","300077056","False",,,,"15179776","15179776",,"System.Diagnostics.ProcessModule (contactsdonationagent)","0","","True","contactsdonatio","00:00:43.9567204","00:03:58.4224089","00:03:14.4656884",,
"containermanage","1","0","34639593472","6447104","0","0","/usr/libexec/containermanagerd","",,,"481.102986",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7876","0",,"False","15/06/2023 8:58:10 PM",,"590",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34639593472","279855104","False",,,,"6447104","6447104",,"System.Diagnostics.ProcessModule (containermanagerd)","0","","True","containermanage","00:02:33.5675081","00:08:01.1029860","00:05:27.5354778",,
"ContainerMetada","707","0","34640400384","5971968","0","0","/System/Library/PrivateFrameworks/iCloudDriveService.framework/XPCServices/ContainerMetadataExtractor.xpc/Contents/MacOS/ContainerMetadataExtractor","",,,"2.1267785",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5740","0",,"False","15/06/2023 8:58:14 PM",,"707",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"707",,"System.Diagnostics.ProcessThreadCollection","0","34640400384","280662016","False",,,,"5971968","5971968",,"System.Diagnostics.ProcessModule (ContainerMetadataExtractor)","0","","True","ContainerMetada","00:00:00.8252668","00:00:02.1267785","00:00:01.3015117",,
"contentlinkingd","1","0","34640531456","4669440","0","0","/System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd","",,,"4.4157417",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","968","0",,"False","15/06/2023 8:58:20 PM",,"843",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34640531456","280793088","False",,,,"4669440","4669440",,"System.Diagnostics.ProcessModule (contentlinkingd)","0","","True","contentlinkingd","00:00:01.7561178","00:00:04.4157417","00:00:02.6596239",,
"ContextService","1","0","34752507904","5664768","0","0","/System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService","",,,"1.9797983",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5696","0",,"False","15/06/2023 8:58:12 PM",,"677",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34752507904","392769536","False",,,,"5664768","5664768",,"System.Diagnostics.ProcessModule (ContextService)","0","","True","ContextService","00:00:01.0132553","00:00:01.9797983","00:00:00.9665429",,
"ContextStoreAge","1","0","34665320448","17076224","0","0","/System/Library/PrivateFrameworks/CoreDuetContext.framework/Versions/A/Resources/ContextStoreAgent","",,,"64.5624783",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5220","0",,"False","15/06/2023 8:58:10 PM",,"597",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34665320448","305582080","False",,,,"17076224","17076224",,"System.Diagnostics.ProcessModule (ContextStoreAgent)","0","","True","ContextStoreAge","00:00:20.1104674","00:01:04.5624783","00:00:44.4520108",,
"ContinuityCaptu","1","0","34712178688","14020608","0","0","/usr/libexec/ContinuityCaptureAgent","",,,"86.9819062",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6572","0",,"False","15/06/2023 8:58:10 PM",,"583",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34712178688","352440320","False",,,,"14020608","14020608",,"System.Diagnostics.ProcessModule (ContinuityCaptureAgent)","0","","True","ContinuityCaptu","00:00:31.5301020","00:01:26.9819062","00:00:55.4518042",,
"ControlCenter","1","0","35364888576","40009728","0","0","/System/Library/CoreServices/ControlCenter.app/Contents/MacOS/ControlCenter","",,,"103.8560402",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5608","0",,"False","15/06/2023 8:58:10 PM",,"596",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35364888576","1005150208","False",,,,"40009728","40009728",,"System.Diagnostics.ProcessModule (ControlCenter)","0","","True","ControlCenter","00:00:25.4467985","00:01:43.8560402","00:01:18.4092417",,
"ControlStrip","1","0","35282571264","13852672","0","0","/System/Library/CoreServices/ControlStrip.app/Contents/MacOS/ControlStrip","",,,"56.2289915",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1940","0",,"False","15/06/2023 8:58:10 PM",,"618",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35282571264","922832896","False",,,,"13852672","13852672",,"System.Diagnostics.ProcessModule (ControlStrip)","0","","True","ControlStrip","00:00:17.2270757","00:00:56.2289915","00:00:39.0019158",,
"coreautha","1","0","35278561280","14356480","0","0","/System/Library/Frameworks/LocalAuthentication.framework/Support/coreautha.bundle/Contents/MacOS/coreautha","",,,"4.279516",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4464","0",,"False","15/06/2023 9:02:27 PM",,"3639",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35278561280","918822912","False",,,,"14356480","14356480",,"System.Diagnostics.ProcessModule (coreautha)","0","","True","coreautha","00:00:02.4738080","00:00:04.2795160","00:00:01.8057079",,
"coreauthd","1","0","34641883136","5890048","0","0","/System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd","",,,"1.5411888",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5052","0",,"False","15/06/2023 8:58:11 PM",,"648",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34641883136","282144768","False",,,,"5890048","5890048",,"System.Diagnostics.ProcessModule (coreauthd)","0","","True","coreauthd","00:00:00.9076786","00:00:01.5411888","00:00:00.6335101",,
"CoreLocationAge","1","0","34802884608","9609216","0","0","/System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent","",,,"2.362527",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6636","0",,"False","15/06/2023 8:58:10 PM",,"622",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34802884608","443146240","False",,,,"9609216","9609216",,"System.Diagnostics.ProcessModule (CoreLocationAgent)","0","","True","CoreLocationAge","00:00:01.7198847","00:00:02.3625270","00:00:00.6426423",,
"CoreServicesUIA","1","0","35286044672","17596416","0","0","/System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent","",,,"6.3654786",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6916","0",,"False","15/06/2023 8:58:12 PM",,"664",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","35286044672","926306304","False",,,,"17596416","17596416",,"System.Diagnostics.ProcessModule (CoreServicesUIAgent)","0","","True","CoreServicesUIA","00:00:04.0549327","00:00:06.3654786","00:00:02.3105458",,
"corespeechd","1","0","34683629568","12595200","0","0","/System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd","",,,"19.4989496",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6536","0",,"False","15/06/2023 8:58:20 PM",,"863",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","34683629568","323891200","False",,,,"12595200","12595200",,"System.Diagnostics.ProcessModule (corespeechd)","0","","True","corespeechd","00:00:10.9965183","00:00:19.4989496","00:00:08.5024312",,
"corespotlightd","1","0","37221117952","31756288","0","0","/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd","",,,"93.0395502",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7956","0",,"False","15/06/2023 8:58:13 PM",,"696",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","37221117952","-1433587712","False",,,,"31756288","31756288",,"System.Diagnostics.ProcessModule (corespotlightd)","0","","True","corespotlightd","00:00:35.1514598","00:01:33.0395502","00:00:57.8880903",,
